"月","日","時","外気温[℃]","外気絶対湿度 [kg/kgDA]","法線面直達日射量 [W/m2]","水平面天空日射量 [W/m2]","水平面夜間放射量 [W/m2]","太陽高度角[度]","太陽方位角[度]",
"2","25","21","0.1","0.0023","0","0","66.1833333333333","-37","77",
"2","25","22","0.1","0.0025","0","0","68.5055555555555","-49","65",
"2","25","23","0.5","0.0027","0","0","70.8277777777778","-60","47",
"2","25","24","0.5","0.0029","0","0","73.15","-67","18",
"2","26","1","0.7","0.0028","0","0","77.7944444444445","-66","-20",
"2","26","2","0.2","0.0028","0","0","80.1166666666666","-59","-48",
"2","26","3","-0.5","0.0027","0","0","82.4388888888889","-48","-66",
"2","26","4","-1","0.0025","0","0","85.9222222222222","-36","-77",
"2","26","5","-1.1","0.0023","0","0","88.2444444444444","-23","-86",
"2","26","6","-1.9","0.0022","0","0","92.8888888888889","-11","-86",
"2","26","7","-2.1","0.0022","399.422222222222","13.9333333333333","95.2111111111111","2","-78",
"2","26","8","-1.1","0.0022","557.333333333333","63.8611111111111","99.8555555555555","14","-69",
"2","26","9","1","0.0022","774.461111111111","77.7944444444445","103.338888888889","26","-59",
"2","26","10","1.3","0.0022","834.838888888889","94.05","102.177777777778","36","-47",
"2","26","11","2.5","0.0023","862.705555555556","107.983333333333","105.661111111111","44","-31",
"2","26","12","3.6","0.0023","874.316666666667","116.111111111111","104.5","48","-10",
"2","26","13","2.5","0.002","574.75","235.705555555556","96.3722222222222","48","12",
"2","26","14","3.5","0.0017","862.705555555556","105.661111111111","110.305555555556","43","32",
"2","26","15","2.6","0.0014","829.033333333333","94.05","111.466666666667","35","48",
"2","26","16","0.5","0.0014","385.488888888889","147.461111111111","87.0833333333333","25","60",
"2","26","17","-0.5","0.0014","546.883333333333","58.0555555555556","105.661111111111","13","70",
"2","26","18","-1.9","0.0015","188.1","13.9333333333333","104.5","1","78",
"2","26","19","-2.8","0.0015","0","0","103.338888888889","-12","86",
"2","26","20","-3","0.0015","0","0","102.177777777778","-24","86",
"2","26","21","-3.7","0.0015","0","0","102.177777777778","-37","77",
"2","26","22","-4.1","0.0015","0","0","99.8555555555555","-49","65",
"2","26","23","-4.4","0.0015","0","0","101.016666666667","-60","47",
"2","26","24","-4.7","0.0015","0","0","99.8555555555555","-66","17",
"2","27","1","-4.9","0.0015","0","0","98.6944444444444","-66","-20",
"2","27","2","-5.3","0.0015","0","0","99.8555555555555","-59","-48",
"2","27","3","-4.9","0.0015","0","0","98.6944444444444","-48","-65",
"2","27","4","-5.3","0.0015","0","0","99.8555555555555","-36","-77",
"2","27","5","-4.8","0.0015","0","0","102.177777777778","-23","-86",
"2","27","6","-5.1","0.0016","0","0","101.016666666667","-11","-86",
"2","27","7","-5.8","0.0015","347.172222222222","13.9333333333333","101.016666666667","2","-78",
"2","27","8","-4.1","0.0015","591.005555555556","61.5388888888889","103.338888888889","14","-70",
"2","27","9","-1","0.0015","790.716666666667","75.4722222222222","107.983333333333","26","-60",
"2","27","10","0.6","0.0015","856.9","88.2444444444444","110.305555555556","36","-47",
"2","27","11","1.7","0.0014","882.444444444444","102.177777777778","112.627777777778","44","-31",
"2","27","12","3.3","0.0013","898.7","105.661111111111","117.272222222222","49","-10",
"2","27","13","4.6","0.0015","890.572222222222","107.983333333333","114.95","48","12",
"2","27","14","4.7","0.0017","884.766666666667","99.8555555555555","116.111111111111","44","32",
"2","27","15","5.3","0.002","856.9","85.9222222222222","112.627777777778","35","48",
"2","27","16","4.9","0.002","776.783333333333","75.4722222222222","111.466666666667","25","61",
"2","27","17","4.4","0.0021","568.944444444444","58.0555555555556","111.466666666667","13","70",
"2","27","18","3.7","0.0022","135.85","13.9333333333333","107.983333333333","1","79",
"2","27","19","3.3","0.0023","0","0","109.144444444444","-12","87",
"2","27","20","1.7","0.0024","0","0","104.5","-24","85",
"2","27","21","1","0.0026","0","0","101.016666666667","-37","76",
"2","27","22","0.6","0.0026","0","0","102.177777777778","-49","64",
"2","27","23","-0.5","0.0026","0","0","99.8555555555555","-59","46",
"2","27","24","0.3","0.0027","0","0","101.016666666667","-66","17",
"2","28","1","0.3","0.0026","0","0","101.016666666667","-65","-20",
"2","28","2","-0.2","0.0026","0","0","101.016666666667","-58","-48",
"2","28","3","-0.8","0.0026","0","0","101.016666666667","-48","-65",
"2","28","4","-0.9","0.0026","0","0","101.016666666667","-36","-77",
"2","28","5","-1.2","0.0026","0","0","98.6944444444444","-23","-86",
"2","28","6","-1.9","0.0026","0","0","98.6944444444444","-10","-86",
"2","28","7","-2.1","0.0026","293.761111111111","13.9333333333333","97.5333333333333","2","-78",
"2","28","8","-0.6","0.0027","529.466666666667","69.6666666666667","98.6944444444444","15","-70",
"2","28","9","3.1","0.0027","721.05","91.7277777777778","105.661111111111","26","-60",
"2","28","10","5.9","0.0032","784.911111111111","111.466666666667","104.5","36","-47",
"2","28","11","8.3","0.0036","804.65","130.044444444444","105.661111111111","44","-31",
"2","28","12","9.9","0.004","812.777777777778","141.655555555556","105.661111111111","49","-10",
"2","28","13","10.3","0.0042","812.777777777778","141.655555555556","104.5","49","12",
"2","28","14","10.8","0.0043","801.166666666667","130.044444444444","104.5","44","33",
"2","28","15","10.9","0.0045","774.461111111111","111.466666666667","105.661111111111","36","49",
"2","28","16","10.9","0.0044","710.6","88.2444444444444","105.661111111111","25","61",
"2","28","17","10.9","0.0043","460.961111111111","69.6666666666667","105.661111111111","14","71",
"2","28","18","10.3","0.0042","61.5388888888889","13.9333333333333","96.3722222222222","1","79",
"2","28","19","9.3","0.0043","0","0","88.2444444444444","-11","87",
"2","28","20","8.3","0.0046","0","0","77.7944444444445","-24","85",
"2","28","21","7.5","0.0048","0","0","68.5055555555555","-37","76",
"2","28","22","7.4","0.0049","0","0","59.2166666666667","-49","64",
"2","28","23","7.1","0.005","0","0","52.25","-59","46",
"2","28","24","7","0.0051","0","0","44.1222222222222","-66","17",
"3","1","1","7","0.0051","0","0","38.3166666666667","-65","-19",
"3","1","2","6.6","0.0052","0","0","27.8666666666667","-58","-47",
"3","1","3","6.2","0.0053","0","0","20.9","-47","-64",
"3","1","4","5.9","0.0054","0","0","13.9333333333333","-35","-76",
"3","1","5","5.7","0.0055","0","0","15.0944444444444","-23","-85",
"3","1","6","5.7","0.0056","0","0","15.0944444444444","-10","-87",
"3","1","7","6.1","0.0055","2.32222222222222","5.80555555555556","13.9333333333333","3","-79",
"3","1","8","6.1","0.0055","2.32222222222222","30.1888888888889","13.9333333333333","15","-71",
"3","1","9","5.7","0.0054","5.80555555555556","49.9277777777778","15.0944444444444","27","-61",
"3","1","10","5.4","0.0053","8.12777777777778","66.1833333333333","13.9333333333333","37","-48",
"3","1","11","5.6","0.0053","5.80555555555556","83.6","15.0944444444444","45","-31",
"3","1","12","5.7","0.0053","0","94.05","15.0944444444444","50","-10",
"3","1","13","5.4","0.0054","0","94.05","13.9333333333333","49","13",
"3","1","14","5.7","0.0055","13.9333333333333","97.5333333333333","15.0944444444444","44","33",
"3","1","15","6.3","0.0055","8.12777777777778","85.9222222222222","24.3833333333333","36","49",
"3","1","16","6.4","0.0055","5.80555555555556","63.8611111111111","16.2555555555556","26","62",
"3","1","17","5.8","0.0054","13.9333333333333","44.1222222222222","24.3833333333333","14","71",
"3","1","18","6.1","0.0054","11.6111111111111","8.12777777777778","23.2222222222222","2","80",
"3","1","19","6.4","0.0054","0","0","18.5777777777778","-11","88",
"3","1","20","5.8","0.0055","0","0","16.2555555555556","-24","84",
"3","1","21","5.9","0.0056","0","0","13.9333333333333","-36","75",
"3","1","22","6.1","0.0055","0","0","13.9333333333333","-48","63",
"3","1","23","6.1","0.0054","0","0","13.9333333333333","-59","45",
"3","1","24","5.7","0.0053","0","0","15.0944444444444","-65","16",
"3","2","1","5.5","0.0054","0","0","13.9333333333333","-64","-19",
"3","2","2","5.5","0.0055","0","0","13.9333333333333","-57","-47",
"3","2","3","5.7","0.0056","0","0","20.9","-47","-64",
"3","2","4","5.7","0.0054","0","0","26.7055555555556","-35","-76",
"3","2","5","5.5","0.0053","0","0","31.35","-22","-85",
"3","2","6","5.4","0.0052","0","0","35.9944444444444","-10","-87",
"3","2","7","5.6","0.0052","58.0555555555556","13.9333333333333","42.9611111111111","3","-79",
"3","2","8","5.9","0.0053","38.3166666666667","66.1833333333333","46.4444444444444","15","-71",
"3","2","9","6.3","0.0053","27.8666666666667","119.594444444444","46.4444444444444","27","-61",
"3","2","10","7.4","0.0052","301.888888888889","241.511111111111","78.9555555555555","37","-48",
"3","2","11","9.3","0.005","557.333333333333","227.577777777778","94.05","46","-32",
"3","2","12","10.3","0.0048","557.333333333333","249.638888888889","96.3722222222222","50","-10",
"3","2","13","10.9","0.0047","560.816666666667","247.316666666667","97.5333333333333","50","13",
"3","2","14","11.4","0.0046","555.011111111111","225.255555555556","99.8555555555555","45","34",
"3","2","15","10.7","0.0045","543.4","183.455555555556","98.6944444444444","36","50",
"3","2","16","11.7","0.0046","496.955555555556","133.527777777778","101.016666666667","26","62",
"3","2","17","10.7","0.0047","119.594444444444","77.7944444444445","65.0222222222222","14","72",
"3","2","18","10.5","0.0048","38.3166666666667","11.6111111111111","61.5388888888889","2","80",
"3","2","19","9.9","0.0048","0","0","58.0555555555556","-11","88",
"3","2","20","9.1","0.0049","0","0","54.5722222222222","-24","84",
"3","2","21","7.9","0.005","0","0","48.7666666666667","-36","75",
"3","2","22","7.5","0.005","0","0","46.4444444444444","-48","62",
"3","2","23","6.9","0.005","0","0","42.9611111111111","-58","44",
"3","2","24","7.1","0.005","0","0","38.3166666666667","-65","16",
"3","3","1","7","0.0051","0","0","35.9944444444444","-64","-19",
"3","3","2","6.7","0.0052","0","0","33.6722222222222","-57","-46",
"3","3","3","6.9","0.0053","0","0","29.0277777777778","-46","-63",
"3","3","4","7","0.0055","0","0","26.7055555555556","-35","-75",
"3","3","5","7","0.0056","0","0","24.3833333333333","-22","-84",
"3","3","6","6.9","0.0057","0","0","20.9","-9","-87",
"3","3","7","6.7","0.0059","8.12777777777778","8.12777777777778","17.4166666666667","3","-80",
"3","3","8","7.3","0.0061","8.12777777777778","41.8","15.0944444444444","16","-71",
"3","3","9","7.3","0.0062","11.6111111111111","83.6","23.2222222222222","27","-61",
"3","3","10","7.5","0.0063","2.32222222222222","113.788888888889","24.3833333333333","38","-48",
"3","3","11","8.5","0.0068","16.2555555555556","125.4","23.2222222222222","46","-32",
"3","3","12","9.2","0.0071","8.12777777777778","113.788888888889","22.0611111111111","51","-10",
"3","3","13","9.4","0.0072","11.6111111111111","111.466666666667","13.9333333333333","50","13",
"3","3","14","9.6","0.0073","2.32222222222222","133.527777777778","23.2222222222222","45","34",
"3","3","15","10.6","0.0077","5.80555555555556","91.7277777777778","23.2222222222222","37","50",
"3","3","16","11.1","0.0077","5.80555555555556","63.8611111111111","15.0944444444444","26","62",
"3","3","17","11.5","0.0079","13.9333333333333","44.1222222222222","22.0611111111111","14","72",
"3","3","18","11.9","0.008","13.9333333333333","8.12777777777778","27.8666666666667","2","81",
"3","3","19","11.9","0.0077","0","0","30.1888888888889","-11","88",
"3","3","20","11.7","0.0074","0","0","34.8333333333333","-23","83",
"3","3","21","11.2","0.0071","0","0","40.6388888888889","-36","74",
"3","3","22","10.9","0.0068","0","0","44.1222222222222","-48","62",
"3","3","23","10.9","0.0065","0","0","49.9277777777778","-58","44",
"3","3","24","10.6","0.0063","0","0","56.8944444444444","-64","15",
"3","4","1","10.2","0.006","0","0","60.3777777777778","-64","-19",
"3","4","2","10.1","0.0058","0","0","65.0222222222222","-57","-46",
"3","4","3","9.4","0.0056","0","0","69.6666666666667","-46","-63",
"3","4","4","9.1","0.0053","0","0","76.6333333333333","-34","-75",
"3","4","5","8.7","0.0051","0","0","80.1166666666666","-22","-84",
"3","4","6","8.5","0.0048","0","0","87.0833333333333","-9","-88",
"3","4","7","8.3","0.0049","275.183333333333","19.7388888888889","91.7277777777778","4","-80",
"3","4","8","9.5","0.005","463.283333333333","80.1166666666666","98.6944444444444","16","-71",
"3","4","9","11.1","0.005","604.938888888889","121.916666666667","97.5333333333333","28","-61",
"3","4","10","13.1","0.0051","649.061111111111","161.394444444444","99.8555555555555","38","-49",
"3","4","11","14.9","0.0053","662.994444444444","191.583333333333","102.177777777778","46","-32",
"3","4","12","15.7","0.0054","665.316666666667","207.838888888889","103.338888888889","51","-10",
"3","4","13","15.5","0.0053","671.122222222222","205.516666666667","104.5","51","13",
"3","4","14","15.2","0.0051","662.994444444444","188.1","105.661111111111","45","34",
"3","4","15","14.9","0.0051","271.7","238.027777777778","84.7611111111111","37","50",
"3","4","16","14.1","0.0049","487.666666666667","135.85","99.8555555555555","26","63",
"3","4","17","13.4","0.0047","171.844444444444","85.9222222222222","76.6333333333333","14","72",
"3","4","18","12.4","0.0045","61.5388888888889","13.9333333333333","74.3111111111111","2","81",
"3","4","19","11.5","0.0045","0","0","71.9888888888889","-11","89",
"3","4","20","10.6","0.0044","0","0","70.8277777777778","-23","83",
"3","4","21","9.7","0.0043","0","0","68.5055555555555","-36","74",
"3","4","22","9.4","0.0042","0","0","69.6666666666667","-48","61",
"3","4","23","9.1","0.0041","0","0","68.5055555555555","-58","43",
"3","4","24","9","0.004","0","0","67.3444444444444","-64","15",
"3","5","1","8.7","0.0039","0","0","66.1833333333333","-63","-19",
"3","5","2","8.1","0.0038","0","0","66.1833333333333","-56","-45",
"3","5","3","6.3","0.0038","0","0","62.7","-46","-63",
"3","5","4","6.6","0.0038","0","0","61.5388888888889","-34","-75",
"3","5","5","6","0.0038","0","0","61.5388888888889","-22","-84",
"3","5","6","5.3","0.0039","0","0","58.0555555555556","-9","-88",
"3","5","7","5.1","0.004","63.8611111111111","16.2555555555556","56.8944444444444","4","-80",
"3","5","8","5.6","0.0042","61.5388888888889","80.1166666666666","56.8944444444444","16","-72",
"3","5","9","7.7","0.0044","365.75","166.038888888889","83.6","28","-62",
"3","5","10","12.3","0.0037","660.672222222222","157.911111111111","110.305555555556","38","-49",
"3","5","11","14.5","0.003","674.605555555556","188.1","116.111111111111","47","-32",
"3","5","12","15.1","0.0023","676.927777777778","205.516666666667","125.4","51","-10",
"3","5","13","16","0.0025","674.605555555556","205.516666666667","124.238888888889","51","13",
"3","5","14","16.4","0.0026","674.605555555556","185.777777777778","124.238888888889","46","35",
"3","5","15","16.4","0.0027","654.866666666667","152.105555555556","124.238888888889","37","51",
"3","5","16","15.5","0.0026","610.744444444444","113.788888888889","121.916666666667","26","63",
"3","5","17","14.5","0.0025","421.483333333333","77.7944444444445","121.916666666667","15","73",
"3","5","18","12.5","0.0025","241.511111111111","13.9333333333333","113.788888888889","2","81",
"3","5","19","10.6","0.0025","0","0","109.144444444444","-10","89",
"3","5","20","9.2","0.0026","0","0","102.177777777778","-23","83",
"3","5","21","7.8","0.0027","0","0","97.5333333333333","-36","73",
"3","5","22","6.5","0.0028","0","0","91.7277777777778","-47","61",
"3","5","23","5.3","0.0029","0","0","85.9222222222222","-57","43",
"3","5","24","4.5","0.0031","0","0","81.2777777777778","-64","15",
"3","6","1","3.3","0.0031","0","0","75.4722222222222","-63","-19",
"3","6","2","2.6","0.0031","0","0","71.9888888888889","-56","-45",
"3","6","3","2","0.0032","0","0","69.6666666666667","-46","-62",
"3","6","4","2.2","0.0031","0","0","67.3444444444444","-34","-74",
"3","6","5","2.3","0.0031","0","0","65.0222222222222","-21","-83",
"3","6","6","1.8","0.003","0","0","62.7","-9","-88",
"3","6","7","1.7","0.0029","58.0555555555556","16.2555555555556","60.3777777777778","4","-80",
"3","6","8","2.9","0.0028","61.5388888888889","83.6","56.8944444444444","16","-72",
"3","6","9","9","0.0027","363.427777777778","169.522222222222","98.6944444444444","28","-62",
"3","6","10","10.4","0.0032","493.472222222222","207.838888888889","103.338888888889","39","-49",
"3","6","11","12","0.0038","604.938888888889","215.966666666667","107.983333333333","47","-32",
"3","6","12","12.3","0.0044","487.666666666667","283.311111111111","98.6944444444444","52","-10",
"3","6","13","12.9","0.0047","607.261111111111","233.383333333333","102.177777777778","51","14",
"3","6","14","12.5","0.005","607.261111111111","211.322222222222","99.8555555555555","46","35",
"3","6","15","12.8","0.0053","591.005555555556","175.327777777778","98.6944444444444","37","51",
"3","6","16","10.9","0.005","469.088888888889","141.655555555556","94.05","27","63",
"3","6","17","9.8","0.0048","80.1166666666666","77.7944444444445","60.3777777777778","15","73",
"3","6","18","8.9","0.0045","61.5388888888889","13.9333333333333","65.0222222222222","2","82",
"3","6","19","8.1","0.0045","0","0","66.1833333333333","-10","89",
"3","6","20","7.7","0.0045","0","0","69.6666666666667","-23","82",
"3","6","21","7.2","0.0045","0","0","69.6666666666667","-35","73",
"3","6","22","7.1","0.0042","0","0","75.4722222222222","-47","60",
"3","6","23","7.6","0.004","0","0","77.7944444444445","-57","42",
"3","6","24","7.5","0.0037","0","0","82.4388888888889","-63","14",
"3","7","1","7.2","0.0035","0","0","87.0833333333333","-62","-19",
"3","7","2","6.7","0.0032","0","0","89.4055555555555","-56","-45",
"3","7","3","6.2","0.003","0","0","92.8888888888889","-45","-62",
"3","7","4","5.9","0.0029","0","0","96.3722222222222","-34","-74",
"3","7","5","4.9","0.0029","0","0","97.5333333333333","-21","-83",
"3","7","6","3.4","0.0029","0","0","98.6944444444444","-8","-89",
"3","7","7","2.5","0.0028","377.361111111111","25.5444444444444","99.8555555555555","4","-81",
"3","7","8","6.1","0.0028","574.75","71.9888888888889","109.144444444444","17","-72",
"3","7","9","8.5","0.0027","738.466666666667","94.05","112.627777777778","28","-62",
"3","7","10","10.7","0.0024","793.038888888889","113.788888888889","118.433333333333","39","-49",
"3","7","11","11.9","0.0022","815.1","133.527777777778","121.916666666667","47","-32",
"3","7","12","13.4","0.002","820.905555555555","143.977777777778","126.561111111111","52","-10",
"3","7","13","15.3","0.0021","818.583333333333","143.977777777778","128.883333333333","52","14",
"3","7","14","15.3","0.0023","806.972222222222","133.527777777778","128.883333333333","46","35",
"3","7","15","17","0.0025","788.394444444444","111.466666666667","130.044444444444","38","52",
"3","7","16","16.6","0.0025","729.177777777778","88.2444444444444","127.722222222222","27","64",
"3","7","17","15.5","0.0024","529.466666666667","69.6666666666667","126.561111111111","15","74",
"3","7","18","13.5","0.0024","401.744444444444","13.9333333333333","124.238888888889","3","82",
"3","7","19","11.1","0.0026","0","0","117.272222222222","-10","90",
"3","7","20","10","0.0028","0","0","114.95","-23","82",
"3","7","21","8.9","0.0029","0","0","111.466666666667","-35","72",
"3","7","22","8.6","0.003","0","0","110.305555555556","-47","60",
"3","7","23","7.6","0.0031","0","0","107.983333333333","-57","42",
"3","7","24","7.7","0.0031","0","0","107.983333333333","-63","14",
"3","8","1","6.3","0.0032","0","0","104.5","-62","-19",
"3","8","2","4.8","0.0033","0","0","102.177777777778","-55","-44",
"3","8","3","4.1","0.0034","0","0","102.177777777778","-45","-62",
"3","8","4","2.9","0.0033","0","0","98.6944444444444","-33","-74",
"3","8","5","2.4","0.0032","0","0","98.6944444444444","-21","-83",
"3","8","6","1.9","0.0032","0","0","96.3722222222222","-8","-89",
"3","8","7","1.5","0.0035","369.233333333333","25.5444444444444","95.2111111111111","5","-81",
"3","8","8","4.2","0.0037","551.527777777778","75.4722222222222","99.8555555555555","17","-73",
"3","8","9","9.3","0.004","707.116666666667","102.177777777778","102.177777777778","29","-63",
"3","8","10","12.9","0.0037","757.044444444444","130.044444444444","110.305555555556","39","-50",
"3","8","11","15.2","0.0035","768.655555555556","155.588888888889","117.272222222222","48","-33",
"3","8","12","15.7","0.0033","779.105555555555","163.716666666667","117.272222222222","52","-10",
"3","8","13","15.7","0.0041","776.783333333333","163.716666666667","111.466666666667","52","14",
"3","8","14","15.9","0.0049","768.655555555556","149.783333333333","106.822222222222","47","36",
"3","8","15","15.9","0.0058","746.594444444444","127.722222222222","101.016666666667","38","52",
"3","8","16","15.9","0.0056","690.861111111111","99.8555555555555","104.5","27","64",
"3","8","17","15.5","0.0053","197.388888888889","88.2444444444444","85.9222222222222","15","74",
"3","8","18","14.7","0.0051","349.494444444444","13.9333333333333","77.7944444444445","3","82",
"3","8","19","13.3","0.0053","0","0","70.8277777777778","-10","90",
"3","8","20","10.9","0.0055","0","0","61.5388888888889","-23","82",
"3","8","21","9.9","0.0057","0","0","53.4111111111111","-35","72",
"3","8","22","8.9","0.0058","0","0","45.2833333333333","-47","59",
"3","8","23","9.1","0.0059","0","0","38.3166666666667","-57","41",
"3","8","24","8.9","0.0059","0","0","33.6722222222222","-63","14",
"3","9","1","8.9","0.0061","0","0","25.5444444444444","-62","-18",
"3","9","2","8.5","0.0063","0","0","20.9","-55","-44",
"3","9","3","8.3","0.0065","0","0","13.9333333333333","-45","-61",
"3","9","4","8.3","0.0067","0","0","13.9333333333333","-33","-73",
"3","9","5","8.6","0.0069","0","0","12.7722222222222","-21","-83",
"3","9","6","9.1","0.0071","0","0","12.7722222222222","-8","-89",
"3","9","7","9.2","0.0072","147.461111111111","25.5444444444444","40.6388888888889","5","-81",
"3","9","8","11.6","0.0079","243.833333333333","105.661111111111","67.3444444444444","17","-73",
"3","9","9","14.7","0.0082","643.255555555556","119.594444444444","89.4055555555555","29","-63",
"3","9","10","16.4","0.0075","679.25","155.588888888889","92.8888888888889","40","-50",
"3","9","11","16.9","0.0069","698.988888888889","183.455555555556","98.6944444444444","48","-33",
"3","9","12","16.3","0.0062","447.027777777778","301.888888888889","92.8888888888889","53","-10",
"3","9","13","17.7","0.0057","701.311111111111","197.388888888889","105.661111111111","52","14",
"3","9","14","17.4","0.0051","690.861111111111","183.455555555556","110.305555555556","47","36",
"3","9","15","16.6","0.0045","679.25","149.783333333333","111.466666666667","38","52",
"3","9","16","15.3","0.0042","632.805555555556","111.466666666667","112.627777777778","27","65",
"3","9","17","13.3","0.0038","451.672222222222","77.7944444444445","112.627777777778","15","74",
"3","9","18","10.9","0.0035","297.244444444444","13.9333333333333","107.983333333333","3","83",
"3","9","19","8.9","0.0033","0","0","109.144444444444","-10","89",
"3","9","20","7.4","0.0031","0","0","106.822222222222","-23","81",
"3","9","21","6.7","0.003","0","0","105.661111111111","-35","72",
"3","9","22","6.1","0.003","0","0","105.661111111111","-46","59",
"3","9","23","5.6","0.0031","0","0","103.338888888889","-56","41",
"3","9","24","5.3","0.0031","0","0","104.5","-62","14",
"3","10","1","5.1","0.0031","0","0","103.338888888889","-61","-18",
"3","10","2","4.9","0.0031","0","0","103.338888888889","-55","-44",
"3","10","3","4.3","0.0031","0","0","103.338888888889","-44","-61",
"3","10","4","2.5","0.0031","0","0","99.8555555555555","-33","-73",
"3","10","5","1.7","0.0032","0","0","98.6944444444444","-20","-82",
"3","10","6","1.3","0.0033","0","0","96.3722222222222","-8","-90",
"3","10","7","1.1","0.0033","361.105555555556","27.8666666666667","98.6944444444444","5","-82",
"3","10","8","2.9","0.0032","599.133333333333","71.9888888888889","102.177777777778","18","-73",
"3","10","9","7.6","0.0032","748.916666666667","94.05","107.983333333333","29","-63",
"3","10","10","9.5","0.0031","804.65","113.788888888889","111.466666666667","40","-50",
"3","10","11","10.9","0.0031","826.711111111111","130.044444444444","113.788888888889","48","-33",
"3","10","12","12","0.0031","824.388888888889","143.977777777778","116.111111111111","53","-10",
"3","10","13","13.2","0.0033","826.711111111111","141.655555555556","117.272222222222","53","15",
"3","10","14","12.4","0.0035","826.711111111111","127.722222222222","113.788888888889","47","36",
"3","10","15","12.6","0.0037","798.844444444444","111.466666666667","111.466666666667","38","53",
"3","10","16","12.5","0.0037","738.466666666667","88.2444444444444","113.788888888889","27","65",
"3","10","17","11.6","0.0037","557.333333333333","66.1833333333333","111.466666666667","15","75",
"3","10","18","10.9","0.0037","505.083333333333","13.9333333333333","111.466666666667","3","83",
"3","10","19","10.2","0.004","0","0","106.822222222222","-10","89",
"3","10","20","7.5","0.0042","0","0","102.177777777778","-22","81",
"3","10","21","6.4","0.0045","0","0","98.6944444444444","-35","71",
"3","10","22","5.1","0.0042","0","0","98.6944444444444","-46","58",
"3","10","23","4.1","0.004","0","0","98.6944444444444","-56","40",
"3","10","24","4.7","0.0037","0","0","102.177777777778","-62","13",
"3","11","1","5.2","0.0036","0","0","102.177777777778","-61","-18",
"3","11","2","4.3","0.0035","0","0","103.338888888889","-54","-44",
"3","11","3","1.5","0.0034","0","0","97.5333333333333","-44","-61",
"3","11","4","1.2","0.0034","0","0","96.3722222222222","-32","-73",
"3","11","5","1.2","0.0034","0","0","96.3722222222222","-20","-82",
"3","11","6","0.9","0.0034","0","0","97.5333333333333","-7","-90",
"3","11","7","0.7","0.0033","299.566666666667","30.1888888888889","96.3722222222222","5","-82",
"3","11","8","4.1","0.0032","593.327777777778","75.4722222222222","102.177777777778","18","-73",
"3","11","9","7.7","0.003","732.661111111111","99.8555555555555","107.983333333333","30","-63",
"3","11","10","9.5","0.0032","779.105555555555","125.4","111.466666666667","40","-51",
"3","11","11","10.7","0.0034","796.522222222222","143.977777777778","112.627777777778","49","-33",
"3","11","12","11.2","0.0037","810.455555555556","152.105555555556","109.144444444444","54","-10",
"3","11","13","11.9","0.0038","798.844444444444","155.588888888889","110.305555555556","53","15",
"3","11","14","12.1","0.0039","796.522222222222","141.655555555556","111.466666666667","48","37",
"3","11","15","12.7","0.004","770.977777777778","121.916666666667","112.627777777778","39","53",
"3","11","16","12.4","0.0042","712.922222222222","97.5333333333333","107.983333333333","28","65",
"3","11","17","11.9","0.0044","537.594444444444","71.9888888888889","107.983333333333","16","75",
"3","11","18","11.5","0.0046","213.644444444444","16.2555555555556","99.8555555555555","3","83",
"3","11","19","10.7","0.0048","0","0","92.8888888888889","-10","89",
"3","11","20","8.5","0.0049","0","0","87.0833333333333","-22","80",
"3","11","21","7.1","0.005","0","0","80.1166666666666","-35","71",
"3","11","22","6.5","0.0049","0","0","77.7944444444445","-46","58",
"3","11","23","5.4","0.0048","0","0","71.9888888888889","-56","40",
"3","11","24","4.9","0.0047","0","0","69.6666666666667","-61","13",
"3","12","1","4.9","0.0046","0","0","63.8611111111111","-60","-18",
"3","12","2","4.1","0.0046","0","0","60.3777777777778","-54","-43",
"3","12","3","4.3","0.0046","0","0","58.0555555555556","-44","-60",
"3","12","4","4.6","0.0046","0","0","54.5722222222222","-32","-72",
"3","12","5","5.1","0.0048","0","0","48.7666666666667","-20","-82",
"3","12","6","5.5","0.0049","0","0","45.2833333333333","-7","-90",
"3","12","7","6","0.0052","22.0611111111111","19.7388888888889","41.8","6","-82",
"3","12","8","7","0.0055","16.2555555555556","63.8611111111111","38.3166666666667","18","-74",
"3","12","9","9.7","0.0059","191.583333333333","191.583333333333","71.9888888888889","30","-64",
"3","12","10","13.5","0.0063","177.65","265.894444444444","74.3111111111111","41","-51",
"3","12","11","15.1","0.0068","41.8","238.027777777778","52.25","49","-33",
"3","12","12","15.5","0.0073","16.2555555555556","157.911111111111","38.3166666666667","54","-10",
"3","12","13","15.3","0.0078","22.0611111111111","155.588888888889","37.1555555555556","54","15",
"3","12","14","14.1","0.0082","8.12777777777778","152.105555555556","35.9944444444444","48","37",
"3","12","15","14.1","0.0087","5.80555555555556","130.044444444444","35.9944444444444","39","54",
"3","12","16","13.6","0.0086","5.80555555555556","77.7944444444445","35.9944444444444","28","66",
"3","12","17","13.3","0.0086","8.12777777777778","38.3166666666667","12.7722222222222","16","75",
"3","12","18","13.1","0.0086","33.6722222222222","11.6111111111111","13.9333333333333","3","84",
"3","12","19","12.6","0.0086","0","0","13.9333333333333","-9","88",
"3","12","20","12.6","0.0086","0","0","13.9333333333333","-22","80",
"3","12","21","12.5","0.0087","0","0","13.9333333333333","-34","70",
"3","12","22","12.6","0.0089","0","0","13.9333333333333","-46","58",
"3","12","23","13.7","0.0091","0","0","15.0944444444444","-55","39",
